,Dewhigh,Dewlow,Dewmid,Humidhigh,Humidlow,Humidmid,Phigh,Plow,Pmid,Rain,Thigh,Tlow,Tmid,Vishigh,Vislow,Vismid,Windhigh,Windlow,Windmid,day
2237,6.0,2.0,4.0,93.0,69.0,87.0,995.0,984.0,990.0,1.02,9.0,2.0,6.0,29.0,3.0,9.0,27.0,45.0,8.0,86.0
2238,5.0,1.0,3.0,93.0,50.0,75.0,999.0,986.0,991.0,0.25,8.0,5.0,7.0,26.0,10.0,11.0,47.0,66.0,18.0,87.0
2239,4.0,0.0,1.0,93.0,66.0,80.0,1026.0,999.0,1012.0,0.76,4.0,3.0,3.0,27.0,10.0,12.0,23.0,,10.0,88.0
2240,0.0,-2.0,-2.0,87.0,65.0,76.0,1034.0,1026.0,1031.0,0.0,2.0,1.0,1.0,24.0,10.0,12.0,29.0,,21.0,89.0
2241,0.0,-3.0,-1.0,87.0,69.0,80.0,1029.0,1016.0,1021.0,0.0,2.0,0.0,1.0,16.0,6.0,10.0,29.0,,19.0,90.0
2242,2.0,-1.0,1.0,93.0,46.0,76.0,1018.0,1015.0,1016.0,0.0,8.0,1.0,4.0,21.0,5.0,8.0,13.0,,8.0,91.0
2243,2.0,-2.0,1.0,93.0,51.0,78.0,1026.0,1017.0,1022.0,0.76,6.0,0.0,3.0,29.0,6.0,11.0,26.0,,10.0,92.0
2244,7.0,-2.0,2.0,87.0,70.0,81.0,1026.0,1018.0,1021.0,1.02,10.0,0.0,5.0,31.0,10.0,13.0,34.0,53.0,19.0,93.0
2245,8.0,6.0,8.0,82.0,57.0,73.0,1022.0,1017.0,1019.0,0.0,14.0,7.0,11.0,26.0,10.0,10.0,35.0,58.0,26.0,94.0
2246,8.0,4.0,6.0,77.0,43.0,62.0,1017.0,1011.0,1014.0,0.0,14.0,10.0,12.0,19.0,10.0,11.0,29.0,42.0,19.0,95.0
2247,7.0,0.0,4.0,93.0,61.0,81.0,1021.0,1009.0,1014.0,9.91,9.0,2.0,6.0,31.0,3.0,11.0,26.0,,16.0,96.0
2248,2.0,-2.0,1.0,100.0,43.0,78.0,1022.0,1012.0,1017.0,0.76,8.0,1.0,4.0,31.0,2.0,10.0,11.0,,6.0,97.0
2249,2.0,-5.0,-1.0,93.0,34.0,70.0,1017.0,1010.0,1013.0,0.76,8.0,0.0,4.0,29.0,5.0,10.0,19.0,,10.0,98.0
2250,-1.0,-5.0,-3.0,93.0,31.0,69.0,1017.0,1006.0,1012.0,0.0,7.0,-3.0,2.0,31.0,5.0,12.0,13.0,,5.0,99.0
2251,0.0,-4.0,-2.0,86.0,40.0,69.0,1007.0,1004.0,1005.0,0.0,8.0,-3.0,3.0,18.0,6.0,12.0,24.0,,11.0,100.0
2252,-1.0,-3.0,-2.0,75.0,51.0,66.0,1014.0,1005.0,1009.0,0.0,5.0,1.0,3.0,14.0,8.0,10.0,32.0,,24.0,101.0
2253,1.0,-3.0,-1.0,81.0,51.0,68.0,1022.0,1012.0,1016.0,0.0,4.0,3.0,3.0,19.0,5.0,8.0,29.0,39.0,23.0,102.0
2254,1.0,-6.0,-2.0,87.0,24.0,64.0,1024.0,1015.0,1021.0,0.0,9.0,1.0,5.0,16.0,5.0,9.0,27.0,,11.0,75.0
2255,7.0,0.0,3.0,93.0,71.0,83.0,1015.0,1003.0,1007.0,5.08,8.0,2.0,5.0,21.0,2.0,10.0,29.0,47.0,23.0,76.0
2256,3.0,0.0,1.0,93.0,72.0,85.0,1010.0,1001.0,1004.0,3.05,6.0,1.0,3.0,29.0,6.0,11.0,23.0,,13.0,77.0
2257,5.0,-2.0,1.0,93.0,62.0,85.0,1010.0,994.0,1001.0,0.51,6.0,-1.0,3.0,29.0,6.0,12.0,19.0,,8.0,78.0
2258,5.0,2.0,3.0,93.0,59.0,81.0,999.0,994.0,996.0,3.05,8.0,4.0,6.0,26.0,6.0,11.0,19.0,,10.0,79.0
2259,2.0,-2.0,0.0,100.0,47.0,75.0,1006.0,999.0,1003.0,5.08,7.0,1.0,3.0,24.0,6.0,11.0,27.0,,14.0,80.0
2260,1.0,-1.0,1.0,93.0,52.0,82.0,1009.0,1003.0,1005.0,0.51,6.0,0.0,3.0,26.0,8.0,12.0,23.0,40.0,11.0,81.0
2261,2.0,-1.0,1.0,100.0,60.0,88.0,1021.0,1008.0,1015.0,0.76,6.0,-1.0,2.0,19.0,2.0,8.0,13.0,,8.0,82.0
2262,1.0,-2.0,-1.0,100.0,44.0,77.0,1019.0,1004.0,1010.0,0.0,8.0,-2.0,3.0,27.0,0.0,9.0,14.0,,8.0,83.0
2263,3.0,-1.0,0.0,87.0,37.0,72.0,1022.0,1008.0,1016.0,0.0,11.0,2.0,6.0,27.0,5.0,7.0,14.0,,10.0,84.0
2264,3.0,-2.0,1.0,93.0,52.0,74.0,1026.0,1021.0,1024.0,0.0,9.0,0.0,4.0,10.0,3.0,6.0,26.0,,14.0,85.0
2265,2.0,-2.0,0.0,81.0,36.0,63.0,1029.0,1025.0,1026.0,0.0,11.0,1.0,6.0,18.0,6.0,10.0,26.0,,19.0,86.0
2266,3.0,-2.0,1.0,81.0,46.0,66.0,1029.0,1026.0,1027.0,0.0,10.0,3.0,7.0,26.0,10.0,12.0,40.0,50.0,24.0,87.0
2267,1.0,-3.0,-1.0,81.0,28.0,60.0,1030.0,1025.0,1027.0,0.0,11.0,2.0,7.0,26.0,8.0,11.0,32.0,,26.0,88.0
2268,2.0,-3.0,-1.0,93.0,34.0,75.0,1027.0,1022.0,1024.0,2.03,9.0,-2.0,3.0,11.0,5.0,7.0,27.0,,13.0,89.0
2269,2.0,-4.0,-1.0,87.0,30.0,62.0,1025.0,1020.0,1022.0,0.0,10.0,1.0,6.0,27.0,8.0,13.0,34.0,58.0,23.0,90.0
2270,2.0,-3.0,-1.0,87.0,35.0,63.0,1027.0,1022.0,1024.0,0.0,12.0,-1.0,6.0,23.0,10.0,14.0,21.0,,14.0,91.0
2271,3.0,-3.0,0.0,93.0,22.0,63.0,1024.0,1018.0,1020.0,0.0,16.0,-2.0,7.0,18.0,5.0,9.0,11.0,23.0,5.0,92.0
2272,3.0,-1.0,1.0,93.0,54.0,74.0,1022.0,1019.0,1021.0,0.0,8.0,1.0,4.0,19.0,3.0,9.0,23.0,,10.0,93.0
2273,2.0,-1.0,0.0,87.0,38.0,65.0,1022.0,1017.0,1019.0,0.0,11.0,2.0,7.0,19.0,6.0,10.0,24.0,,11.0,94.0
2274,3.0,-1.0,1.0,87.0,40.0,65.0,1020.0,1017.0,1019.0,0.0,11.0,2.0,7.0,27.0,10.0,12.0,16.0,,6.0,95.0
2275,3.0,-2.0,1.0,81.0,26.0,55.0,1018.0,1010.0,1014.0,0.0,13.0,4.0,9.0,27.0,10.0,13.0,23.0,35.0,10.0,96.0
2276,6.0,1.0,3.0,93.0,44.0,67.0,1014.0,1009.0,1010.0,0.25,12.0,6.0,9.0,26.0,3.0,10.0,27.0,,11.0,97.0
2277,3.0,-2.0,1.0,81.0,28.0,57.0,1017.0,1013.0,1015.0,0.0,12.0,4.0,8.0,27.0,10.0,12.0,19.0,,6.0,98.0
2278,7.0,0.0,4.0,93.0,47.0,78.0,1019.0,1014.0,1016.0,1.02,10.0,5.0,8.0,19.0,3.0,9.0,19.0,,11.0,99.0
2279,8.0,3.0,6.0,100.0,33.0,75.0,1022.0,1011.0,1017.0,0.51,17.0,4.0,11.0,23.0,0.0,9.0,13.0,,5.0,100.0
2280,5.0,0.0,3.0,81.0,33.0,62.0,1016.0,1008.0,1013.0,0.51,13.0,3.0,9.0,29.0,10.0,12.0,40.0,61.0,14.0,101.0
2281,8.0,0.0,3.0,87.0,28.0,71.0,1014.0,1002.0,1007.0,4.06,18.0,2.0,10.0,24.0,5.0,10.0,40.0,61.0,13.0,102.0
2282,6.0,-1.0,2.0,76.0,21.0,53.0,1014.0,1006.0,1011.0,0.25,17.0,6.0,11.0,19.0,10.0,10.0,50.0,77.0,27.0,103.0
2283,10.0,5.0,8.0,94.0,64.0,84.0,1014.0,1011.0,1012.0,3.05,13.0,8.0,11.0,29.0,8.0,11.0,16.0,,10.0,104.0
2284,11.0,7.0,9.0,100.0,71.0,89.0,1012.0,1005.0,1008.0,0.0,14.0,7.0,11.0,19.0,0.0,6.0,21.0,,8.0,105.0
2285,8.0,4.0,5.0,93.0,68.0,84.0,1021.0,1007.0,1016.0,1.02,9.0,6.0,7.0,29.0,3.0,11.0,23.0,,14.0,76.0
2286,8.0,2.0,5.0,100.0,54.0,81.0,1021.0,1013.0,1016.0,0.0,14.0,2.0,8.0,21.0,2.0,8.0,11.0,,6.0,77.0
2287,12.0,6.0,9.0,93.0,50.0,76.0,1014.0,1009.0,1012.0,0.0,18.0,7.0,12.0,27.0,2.0,9.0,14.0,,6.0,78.0
2288,12.0,8.0,10.0,94.0,45.0,78.0,1011.0,1006.0,1009.0,4.06,17.0,10.0,14.0,31.0,5.0,13.0,23.0,,8.0,79.0
2289,12.0,9.0,11.0,94.0,81.0,90.0,1014.0,1006.0,1009.0,5.08,14.0,10.0,12.0,23.0,3.0,10.0,21.0,,8.0,80.0
2290,9.0,3.0,7.0,100.0,26.0,68.0,1016.0,1011.0,1014.0,0.0,18.0,8.0,13.0,31.0,5.0,11.0,29.0,,13.0,81.0
2291,6.0,0.0,3.0,87.0,32.0,62.0,1015.0,1011.0,1013.0,0.51,12.0,6.0,9.0,10.0,10.0,10.0,24.0,,14.0,82.0
2292,3.0,-3.0,1.0,93.0,20.0,59.0,1015.0,1009.0,1012.0,0.0,14.0,1.0,8.0,18.0,10.0,11.0,14.0,32.0,5.0,83.0
2293,5.0,1.0,2.0,81.0,29.0,60.0,1011.0,1007.0,1009.0,0.0,14.0,3.0,9.0,27.0,10.0,15.0,13.0,,8.0,84.0
2294,6.0,2.0,4.0,93.0,28.0,57.0,1011.0,1008.0,1010.0,0.0,18.0,4.0,11.0,29.0,10.0,17.0,19.0,35.0,8.0,85.0
2295,8.0,3.0,5.0,87.0,31.0,62.0,1012.0,1009.0,1010.0,0.0,20.0,4.0,12.0,29.0,6.0,13.0,27.0,,8.0,86.0
2296,11.0,6.0,8.0,94.0,33.0,73.0,1013.0,1007.0,1011.0,5.08,20.0,8.0,14.0,27.0,6.0,12.0,29.0,,8.0,87.0
2297,10.0,7.0,8.0,94.0,47.0,80.0,1011.0,1007.0,1009.0,1.02,17.0,8.0,12.0,16.0,6.0,10.0,16.0,,10.0,88.0
2298,9.0,6.0,8.0,100.0,48.0,76.0,1014.0,1010.0,1012.0,1.02,16.0,7.0,11.0,27.0,10.0,12.0,13.0,,5.0,89.0
2299,11.0,7.0,9.0,94.0,63.0,81.0,1011.0,1006.0,1008.0,3.05,15.0,8.0,12.0,21.0,10.0,12.0,23.0,,10.0,90.0
2300,11.0,7.0,9.0,95.0,68.0,87.0,1007.0,1003.0,1005.0,4.06,13.0,10.0,12.0,21.0,2.0,9.0,19.0,,10.0,91.0
2301,9.0,4.0,6.0,93.0,48.0,78.0,1018.0,1005.0,1011.0,7.87,12.0,7.0,9.0,31.0,3.0,11.0,19.0,,10.0,92.0
2302,6.0,3.0,5.0,93.0,46.0,75.0,1025.0,1017.0,1021.0,0.51,12.0,7.0,9.0,31.0,10.0,14.0,16.0,32.0,6.0,93.0
2303,5.0,1.0,3.0,100.0,30.0,68.0,1028.0,1025.0,1026.0,0.0,16.0,1.0,8.0,29.0,0.0,9.0,16.0,,6.0,94.0
2304,7.0,1.0,4.0,87.0,30.0,59.0,1029.0,1024.0,1027.0,0.0,18.0,3.0,11.0,24.0,6.0,15.0,32.0,,13.0,95.0
2305,8.0,0.0,4.0,81.0,22.0,52.0,1025.0,1017.0,1022.0,0.0,21.0,3.0,12.0,29.0,10.0,21.0,11.0,,8.0,96.0
2306,9.0,4.0,6.0,87.0,34.0,59.0,1019.0,1012.0,1016.0,0.0,19.0,7.0,13.0,29.0,10.0,20.0,14.0,,6.0,97.0
2307,7.0,3.0,6.0,93.0,52.0,77.0,1015.0,1009.0,1011.0,3.05,11.0,5.0,8.0,29.0,3.0,13.0,32.0,,11.0,98.0
2308,4.0,-2.0,1.0,93.0,40.0,71.0,1017.0,1013.0,1015.0,2.03,10.0,3.0,7.0,23.0,8.0,11.0,29.0,37.0,11.0,99.0
2309,2.0,-1.0,1.0,87.0,41.0,68.0,1017.0,1007.0,1013.0,0.0,8.0,2.0,5.0,10.0,10.0,10.0,32.0,,16.0,100.0
2310,4.0,-1.0,2.0,93.0,44.0,75.0,1008.0,1003.0,1005.0,0.51,8.0,3.0,6.0,19.0,5.0,10.0,34.0,,19.0,101.0
2311,2.0,-3.0,0.0,87.0,28.0,63.0,1015.0,1007.0,1011.0,0.0,11.0,2.0,7.0,29.0,10.0,11.0,32.0,,16.0,102.0
2312,4.0,0.0,2.0,93.0,41.0,74.0,1018.0,1014.0,1016.0,2.03,11.0,2.0,7.0,26.0,5.0,12.0,16.0,,5.0,103.0
2313,4.0,-1.0,1.0,93.0,23.0,61.0,1020.0,1016.0,1017.0,0.0,16.0,0.0,8.0,23.0,8.0,13.0,14.0,,6.0,104.0
2314,8.0,1.0,4.0,93.0,25.0,69.0,1018.0,1013.0,1016.0,1.02,18.0,2.0,10.0,26.0,5.0,11.0,21.0,,6.0,105.0
2315,10.0,5.0,7.0,93.0,54.0,82.0,1023.0,1016.0,1019.0,12.95,16.0,6.0,11.0,27.0,3.0,11.0,24.0,,18.0,77.0
2316,9.0,2.0,6.0,94.0,21.0,63.0,1024.0,1019.0,1022.0,0.25,20.0,5.0,12.0,27.0,3.0,13.0,19.0,,10.0,78.0
2317,9.0,4.0,7.0,93.0,58.0,79.0,1027.0,1019.0,1022.0,4.06,13.0,6.0,10.0,24.0,1.0,13.0,24.0,,8.0,79.0
2318,6.0,-1.0,3.0,100.0,21.0,63.0,1029.0,1025.0,1027.0,0.0,17.0,2.0,9.0,27.0,0.0,7.0,16.0,,6.0,80.0
2319,6.0,0.0,3.0,76.0,20.0,50.0,1026.0,1016.0,1021.0,0.0,21.0,4.0,13.0,10.0,10.0,10.0,24.0,,11.0,81.0
2320,9.0,5.0,7.0,89.0,22.0,56.0,1017.0,1011.0,1015.0,0.0,24.0,6.0,16.0,31.0,10.0,21.0,21.0,,6.0,82.0
2321,12.0,6.0,9.0,87.0,24.0,58.0,1013.0,1007.0,1010.0,0.0,26.0,7.0,17.0,27.0,10.0,20.0,21.0,,6.0,83.0
2322,12.0,3.0,8.0,82.0,13.0,51.0,1011.0,1007.0,1009.0,0.0,27.0,10.0,19.0,31.0,10.0,22.0,21.0,,8.0,84.0
2323,12.0,7.0,9.0,77.0,26.0,52.0,1012.0,1009.0,1011.0,1.02,24.0,11.0,18.0,10.0,10.0,10.0,16.0,,6.0,85.0
2324,16.0,12.0,14.0,94.0,57.0,80.0,1011.0,1008.0,1010.0,2.03,20.0,15.0,18.0,21.0,6.0,12.0,21.0,,10.0,86.0
2325,16.0,12.0,13.0,95.0,45.0,81.0,1008.0,1000.0,1003.0,10.92,24.0,12.0,18.0,27.0,0.0,8.0,26.0,,10.0,87.0
2326,14.0,12.0,13.0,94.0,77.0,90.0,1000.0,998.0,999.0,7.11,15.0,13.0,14.0,31.0,2.0,9.0,19.0,,8.0,88.0
2327,14.0,11.0,12.0,100.0,47.0,80.0,1005.0,998.0,1001.0,3.05,21.0,13.0,17.0,27.0,1.0,10.0,24.0,50.0,8.0,89.0
2328,12.0,3.0,9.0,94.0,45.0,74.0,1017.0,1005.0,1010.0,0.25,16.0,10.0,13.0,27.0,5.0,11.0,23.0,,10.0,90.0
2329,3.0,0.0,2.0,76.0,33.0,57.0,1023.0,1017.0,1021.0,0.0,13.0,6.0,9.0,27.0,10.0,11.0,19.0,,11.0,91.0
2330,8.0,3.0,6.0,93.0,52.0,77.0,1023.0,1020.0,1021.0,2.03,12.0,8.0,10.0,31.0,6.0,12.0,16.0,,8.0,92.0
2331,9.0,0.0,6.0,100.0,25.0,66.0,1022.0,1017.0,1019.0,0.0,17.0,4.0,11.0,31.0,0.0,8.0,10.0,,5.0,93.0
2332,10.0,5.0,8.0,93.0,27.0,64.0,1017.0,1007.0,1012.0,0.25,21.0,7.0,14.0,26.0,5.0,13.0,24.0,,6.0,94.0
2333,11.0,5.0,8.0,94.0,34.0,70.0,1019.0,1007.0,1012.0,3.05,18.0,9.0,14.0,18.0,6.0,10.0,19.0,,11.0,95.0
2334,11.0,6.0,8.0,93.0,32.0,66.0,1022.0,1019.0,1020.0,0.0,21.0,7.0,14.0,27.0,10.0,14.0,14.0,,8.0,96.0
2335,13.0,8.0,11.0,94.0,29.0,64.0,1021.0,1013.0,1017.0,0.0,26.0,10.0,18.0,27.0,10.0,18.0,10.0,,5.0,97.0
2336,13.0,6.0,11.0,94.0,21.0,61.0,1013.0,1008.0,1011.0,0.51,27.0,12.0,19.0,29.0,10.0,15.0,32.0,,6.0,98.0
2337,11.0,9.0,11.0,94.0,70.0,87.0,1016.0,1012.0,1014.0,6.1,13.0,11.0,12.0,31.0,3.0,10.0,19.0,,11.0,99.0
2338,10.0,8.0,9.0,88.0,64.0,77.0,1017.0,1015.0,1016.0,0.25,14.0,11.0,12.0,27.0,10.0,12.0,16.0,,13.0,100.0
2339,11.0,9.0,10.0,94.0,36.0,70.0,1016.0,1013.0,1014.0,0.0,21.0,10.0,16.0,27.0,6.0,11.0,14.0,,6.0,101.0
2340,14.0,9.0,11.0,94.0,28.0,65.0,1016.0,1012.0,1015.0,0.25,26.0,9.0,18.0,19.0,2.0,7.0,13.0,,6.0,102.0
2341,16.0,12.0,14.0,88.0,36.0,64.0,1015.0,1012.0,1014.0,0.25,26.0,15.0,20.0,19.0,10.0,14.0,16.0,,8.0,103.0
2342,17.0,12.0,14.0,94.0,29.0,69.0,1014.0,1008.0,1011.0,12.95,27.0,16.0,21.0,29.0,5.0,13.0,27.0,37.0,8.0,104.0
2343,16.0,13.0,15.0,95.0,59.0,82.0,1009.0,1005.0,1006.0,10.92,21.0,13.0,17.0,27.0,0.0,10.0,26.0,,10.0,105.0
2344,16.0,11.0,14.0,94.0,63.0,86.0,1008.0,1004.0,1005.0,9.91,17.0,14.0,16.0,27.0,5.0,10.0,32.0,,13.0,106.0
2345,13.0,10.0,12.0,88.0,41.0,71.0,1014.0,1007.0,1010.0,0.0,21.0,13.0,17.0,10.0,10.0,10.0,21.0,,14.0,107.0
2346,14.0,10.0,12.0,94.0,45.0,72.0,1015.0,1012.0,1014.0,0.0,21.0,12.0,17.0,14.0,10.0,10.0,13.0,,3.0,78.0
2347,15.0,12.0,13.0,94.0,51.0,82.0,1012.0,1010.0,1010.0,0.76,20.0,14.0,17.0,29.0,10.0,12.0,19.0,,8.0,79.0
2348,16.0,13.0,14.0,94.0,48.0,77.0,1012.0,1010.0,1011.0,3.05,23.0,15.0,19.0,27.0,5.0,11.0,14.0,,5.0,80.0
2349,16.0,14.0,15.0,95.0,61.0,85.0,1015.0,1011.0,1012.0,0.25,21.0,16.0,18.0,31.0,3.0,10.0,16.0,,6.0,81.0
2350,17.0,13.0,15.0,94.0,49.0,76.0,1018.0,1015.0,1016.0,0.0,24.0,14.0,19.0,27.0,10.0,13.0,14.0,,3.0,82.0
2351,18.0,14.0,16.0,94.0,36.0,73.0,1020.0,1017.0,1018.0,0.0,28.0,14.0,21.0,19.0,3.0,11.0,14.0,,6.0,83.0
2352,17.0,13.0,16.0,94.0,29.0,74.0,1021.0,1018.0,1020.0,19.05,29.0,15.0,22.0,19.0,6.0,12.0,35.0,58.0,6.0,84.0
2353,17.0,14.0,16.0,94.0,58.0,81.0,1021.0,1017.0,1019.0,0.51,22.0,16.0,19.0,26.0,3.0,9.0,16.0,,6.0,85.0
2354,15.0,10.0,13.0,82.0,32.0,60.0,1019.0,1015.0,1016.0,0.0,24.0,15.0,20.0,31.0,8.0,13.0,19.0,,11.0,86.0
2355,14.0,10.0,12.0,88.0,31.0,59.0,1016.0,1010.0,1013.0,0.0,25.0,12.0,19.0,19.0,10.0,14.0,13.0,,8.0,87.0
2356,16.0,12.0,14.0,94.0,48.0,78.0,1011.0,1009.0,1010.0,11.94,21.0,16.0,18.0,19.0,2.0,12.0,13.0,,6.0,88.0
2357,16.0,13.0,14.0,94.0,45.0,79.0,1011.0,1009.0,1010.0,4.06,23.0,14.0,19.0,26.0,3.0,10.0,26.0,,13.0,89.0
2358,15.0,11.0,13.0,94.0,48.0,78.0,1009.0,1003.0,1005.0,3.05,20.0,14.0,17.0,24.0,5.0,11.0,27.0,,14.0,90.0
2359,15.0,12.0,13.0,94.0,73.0,87.0,1005.0,1002.0,1003.0,7.11,17.0,13.0,16.0,27.0,1.0,12.0,19.0,,11.0,91.0
2360,14.0,11.0,12.0,94.0,51.0,84.0,1004.0,1001.0,1002.0,17.02,21.0,12.0,17.0,27.0,5.0,12.0,23.0,,11.0,92.0
2361,14.0,10.0,12.0,100.0,57.0,84.0,1004.0,1002.0,1003.0,1.02,20.0,11.0,16.0,23.0,5.0,12.0,23.0,,5.0,93.0
2362,13.0,11.0,12.0,100.0,51.0,79.0,1015.0,1004.0,1009.0,2.03,21.0,12.0,17.0,23.0,3.0,11.0,24.0,,11.0,94.0
2363,15.0,11.0,13.0,94.0,55.0,80.0,1021.0,1014.0,1017.0,19.05,19.0,12.0,16.0,19.0,2.0,11.0,16.0,,6.0,95.0
2364,13.0,10.0,12.0,94.0,52.0,76.0,1025.0,1021.0,1023.0,0.25,19.0,13.0,16.0,31.0,6.0,12.0,19.0,,6.0,96.0
2365,13.0,9.0,12.0,95.0,41.0,71.0,1025.0,1018.0,1022.0,0.0,23.0,9.0,17.0,31.0,0.0,11.0,21.0,,6.0,97.0
2366,17.0,12.0,15.0,94.0,57.0,79.0,1023.0,1020.0,1021.0,4.06,23.0,13.0,18.0,29.0,8.0,11.0,16.0,,11.0,98.0
2367,19.0,15.0,17.0,88.0,41.0,67.0,1024.0,1021.0,1022.0,0.0,29.0,18.0,23.0,26.0,10.0,11.0,16.0,,6.0,99.0
2368,22.0,16.0,19.0,94.0,35.0,69.0,1021.0,1015.0,1019.0,0.0,34.0,17.0,26.0,24.0,8.0,18.0,11.0,,5.0,100.0
2369,22.0,18.0,20.0,88.0,36.0,62.0,1017.0,1014.0,1016.0,12.95,32.0,22.0,27.0,27.0,1.0,11.0,26.0,,11.0,101.0
2370,19.0,12.0,17.0,100.0,60.0,81.0,1019.0,1013.0,1015.0,19.05,25.0,14.0,20.0,31.0,0.0,10.0,26.0,48.0,13.0,102.0
2371,15.0,9.0,12.0,100.0,36.0,71.0,1021.0,1018.0,1019.0,0.0,22.0,11.0,17.0,18.0,3.0,11.0,14.0,,5.0,103.0
2372,14.0,9.0,12.0,94.0,40.0,68.0,1023.0,1020.0,1021.0,0.0,24.0,11.0,17.0,31.0,3.0,12.0,19.0,,8.0,104.0
2373,18.0,14.0,16.0,94.0,54.0,79.0,1021.0,1015.0,1018.0,5.08,24.0,16.0,20.0,18.0,2.0,10.0,21.0,,6.0,105.0
2374,17.0,12.0,14.0,95.0,35.0,66.0,1016.0,1013.0,1014.0,0.0,26.0,16.0,21.0,31.0,3.0,11.0,23.0,,10.0,106.0
2375,17.0,14.0,16.0,94.0,43.0,71.0,1017.0,1013.0,1015.0,0.25,26.0,17.0,21.0,29.0,2.0,12.0,16.0,,8.0,107.0
2376,16.0,14.0,15.0,94.0,33.0,65.0,1018.0,1014.0,1016.0,0.0,28.0,16.0,22.0,27.0,3.0,12.0,19.0,,8.0,79.0
2377,17.0,9.0,13.0,88.0,42.0,69.0,1022.0,1014.0,1017.0,0.0,21.0,15.0,18.0,16.0,3.0,10.0,23.0,,11.0,80.0
2378,13.0,9.0,11.0,100.0,34.0,69.0,1023.0,1021.0,1022.0,0.0,22.0,10.0,16.0,19.0,2.0,10.0,11.0,,8.0,81.0
2379,17.0,11.0,13.0,100.0,36.0,68.0,1023.0,1018.0,1021.0,0.0,26.0,12.0,19.0,19.0,2.0,11.0,10.0,,5.0,82.0
2380,16.0,11.0,14.0,94.0,31.0,65.0,1019.0,1017.0,1017.0,0.0,26.0,16.0,21.0,31.0,2.0,12.0,23.0,,8.0,83.0
2381,14.0,8.0,11.0,88.0,30.0,56.0,1022.0,1019.0,1021.0,0.0,24.0,14.0,19.0,29.0,2.0,11.0,19.0,,10.0,84.0
2382,13.0,10.0,12.0,95.0,27.0,60.0,1022.0,1018.0,1021.0,0.0,27.0,11.0,19.0,27.0,2.0,15.0,13.0,,5.0,85.0
2383,16.0,11.0,13.0,94.0,21.0,58.0,1019.0,1016.0,1017.0,0.0,31.0,13.0,22.0,31.0,2.0,18.0,23.0,,8.0,86.0
2384,17.0,12.0,14.0,83.0,32.0,54.0,1022.0,1018.0,1020.0,0.0,29.0,19.0,24.0,10.0,2.0,9.0,14.0,,8.0,87.0
2385,19.0,11.0,16.0,94.0,23.0,59.0,1019.0,1010.0,1014.0,0.0,32.0,15.0,23.0,27.0,0.0,19.0,16.0,,6.0,88.0
2386,21.0,14.0,17.0,88.0,41.0,69.0,1014.0,1011.0,1013.0,12.95,28.0,18.0,23.0,19.0,0.0,10.0,21.0,,6.0,89.0
2387,17.0,10.0,14.0,88.0,38.0,66.0,1015.0,1012.0,1014.0,0.0,24.0,18.0,21.0,23.0,0.0,10.0,19.0,,6.0,90.0
2388,15.0,9.0,13.0,94.0,41.0,80.0,1019.0,1014.0,1015.0,8.89,21.0,13.0,17.0,27.0,5.0,12.0,39.0,,11.0,91.0
2389,11.0,7.0,9.0,82.0,38.0,65.0,1024.0,1018.0,1020.0,0.0,19.0,13.0,16.0,16.0,5.0,10.0,24.0,,13.0,92.0
2390,12.0,7.0,9.0,100.0,29.0,65.0,1027.0,1024.0,1026.0,0.0,22.0,11.0,16.0,31.0,0.0,11.0,19.0,,8.0,93.0
2391,15.0,8.0,11.0,95.0,29.0,66.0,1028.0,1024.0,1026.0,0.0,24.0,9.0,17.0,27.0,2.0,13.0,10.0,,5.0,94.0
2392,17.0,12.0,15.0,94.0,32.0,66.0,1025.0,1020.0,1023.0,0.0,29.0,12.0,21.0,29.0,2.0,12.0,13.0,,5.0,95.0
2393,18.0,14.0,17.0,94.0,33.0,66.0,1022.0,1020.0,1021.0,0.0,30.0,16.0,23.0,29.0,2.0,13.0,11.0,,5.0,96.0
2394,19.0,14.0,17.0,94.0,27.0,61.0,1021.0,1016.0,1020.0,0.0,32.0,16.0,24.0,29.0,10.0,20.0,13.0,,6.0,97.0
2395,22.0,15.0,18.0,94.0,23.0,61.0,1017.0,1012.0,1015.0,0.0,35.0,16.0,26.0,29.0,3.0,21.0,13.0,,5.0,98.0
2396,19.0,16.0,18.0,95.0,39.0,67.0,1017.0,1012.0,1015.0,2.03,29.0,19.0,24.0,31.0,2.0,12.0,32.0,45.0,10.0,99.0
2397,19.0,16.0,17.0,95.0,40.0,75.0,1017.0,1013.0,1015.0,6.1,29.0,18.0,23.0,26.0,3.0,12.0,27.0,,8.0,100.0
2398,19.0,17.0,18.0,100.0,51.0,83.0,1019.0,1016.0,1017.0,0.25,26.0,18.0,22.0,29.0,5.0,10.0,16.0,,6.0,101.0
2399,19.0,17.0,18.0,100.0,52.0,79.0,1020.0,1018.0,1019.0,0.51,26.0,18.0,22.0,23.0,3.0,12.0,14.0,,5.0,102.0
2400,19.0,15.0,17.0,100.0,34.0,67.0,1020.0,1018.0,1019.0,0.51,28.0,18.0,23.0,19.0,3.0,9.0,19.0,,8.0,103.0
2401,21.0,15.0,17.0,94.0,36.0,72.0,1020.0,1017.0,1019.0,7.11,30.0,16.0,23.0,19.0,1.0,13.0,26.0,,6.0,104.0
